# x,y,<bush>,<cookie>,<shadow>,<visibility>
1805,1142,0,0,0,0
1805,1142,0,0,0,0
1805,1141,0,0,0,0
1806,1141,0,0,0,0
1806,1141,0,0,0,0
1806,1142,0,0,0,0
1806,1142,0,0,0,0
1806,1142,0,0,0,0
1806,1142,0,0,0,0
1806,1142,0,0,0,0
1806,1142,0,0,0,0
1806,1142,0,0,0,0
1806,1142,0,0,0,0
1806,1142,0,0,0,0
1807,1142,0,0,0,0
1806,1142,0,0,0,0
1806,1142,0,0,0,0
1806,1141,0,0,0,0
1806,1141,0,0,0,0
1807,1141,0,0,0,0
1808,1142,0,0,0,0
1808,1141,0,0,0,0
1808,1141,0,0,0,0
1809,1141,0,0,0,0
1810,1142,0,0,0,0
1810,1142,0,0,0,0
1811,1142,0,0,0,0
1811,1142,0,0,0,0
1813,1141,0,0,0,0
1813,1140,0,0,0,0
1813,1141,0,0,0,0
1813,1141,0,0,0,0
1814,1141,0,0,0,0
1815,1140,0,0,0,0
1816,1139,0,0,0,0
1817,1139,0,0,0,0
1818,1139,0,0,0,0
1818,1139,0,0,0,0
1819,1139,0,0,0,0
1818,1139,0,0,0,0
1819,1139,0,0,1,0
1820,1139,0,0,1,0
1820,1139,0,0,1,0
1820,1139,0,0,1,0
1820,1138,0,0,1,0
1820,1139,0,0,1,0
1820,1139,0,0,1,0
1820,1138,0,0,1,0
1821,1138,0,0,1,0
1821,1139,0,0,1,0
1822,1138,0,0,1,0
1823,1137,0,0,1,0
1824,1136,0,0,1,0
1824,1136,0,0,1,0
1824,1135,0,0,1,0
1825,1135,0,0,1,0
1825,1135,0,0,1,0
1826,1135,0,0,1,0
1827,1134,0,0,1,0
1828,1134,0,0,1,0
1830,1134,0,0,1,0
1831,1133,0,0,1,0
1831,1133,0,0,1,0
1831,1133,0,0,1,0
1832,1133,0,0,1,0
1834,1133,0,0,1,0
1834,1133,0,0,1,0
1834,1133,0,0,1,0
1835,1133,0,0,1,0
1835,1133,0,0,1,0
1834,1133,0,0,1,0
1835,1133,0,0,1,0
1834,1133,0,0,1,0
1834,1133,0,0,1,0
1835,1133,0,0,1,0
1836,1133,0,0,1,0
1837,1134,0,0,1,0
1837,1134,0,0,1,0
1838,1134,0,0,1,0
1839,1134,0,0,1,0
1839,1134,0,0,1,0
1839,1134,0,0,0,0
1838,1134,0,0,0,0
1838,1134,0,0,0,0
1837,1134,0,0,0,0
1838,1135,0,0,0,0
1839,1135,0,0,0,0
1839,1135,0,0,0,0
1839,1134,0,0,0,0
1839,1135,0,0,0,0
1840,1136,0,0,0,0
1839,1136,0,0,0,0
1839,1135,0,0,0,0
1839,1135,0,0,0,0
1839,1135,0,0,0,0
1840,1135,0,0,0,0
1839,1136,0,0,0,0
1839,1135,0,0,0,0
1840,1135,0,0,0,0
1839,1135,0,0,0,0
1839,1135,0,0,0,0
1839,1136,0,0,0,0
1840,1136,0,0,0,0
1839,1136,0,0,0,0
1839,1136,0,0,0,0
1838,1136,0,0,0,0
1838,1136,0,0,0,0
1838,1136,0,0,0,0
1838,1136,0,0,0,0
1836,1135,0,0,0,0
1838,1136,0,0,0,0
1837,1135,0,0,0,0
1838,1135,0,0,0,0
1837,1135,0,0,0,0
1837,1135,0,0,0,0
1837,1135,0,0,0,0
1836,1135,0,0,0,0
1836,1135,0,0,0,0
1836,1136,0,0,0,0
1836,1136,0,0,0,0
1837,1135,0,0,0,0
1836,1135,0,0,0,0
1837,1135,0,0,0,0
1835,1135,0,0,0,0
1836,1134,0,0,0,0
1837,1134,0,0,0,0
1837,1134,0,0,0,0
1838,1134,0,0,0,0
1838,1134,0,0,0,0
1839,1134,0,0,0,0
1840,1134,0,0,0,0
1841,1134,0,0,0,0
1842,1134,0,0,0,0
1843,1133,0,0,0,0
1844,1133,0,0,0,0
1845,1132,0,0,0,0
1846,1132,0,0,0,0
1847,1131,0,0,0,0
1849,1131,0,0,0,0
1850,1131,0,0,0,0
1851,1130,0,0,0,0
1852,1129,0,0,0,0
1853,1129,0,0,0,0
1854,1129,0,0,0,0
1855,1127,0,0,0,0
1855,1126,0,0,0,0
1856,1126,0,0,0,0
1857,1125,0,0,0,0
1858,1125,0,0,0,0
1859,1124,0,0,0,0
1860,1123,0,0,0,0
1861,1123,0,0,0,0
1862,1123,0,0,0,0
1861,1122,0,0,0,0
1861,1122,0,0,0,0
1862,1121,0,0,0,0
1863,1121,0,0,0,0
1863,1121,0,0,0,0
1864,1121,0,0,0,0
1865,1120,0,0,0,0
1865,1120,0,0,0,0
1866,1120,0,0,0,0
1866,1120,1,0,0,0
1867,1119,1,0,0,0
1867,1119,1,0,0,0
1866,1119,1,0,0,0
1866,1120,1,0,0,0
1866,1120,1,0,0,0
1866,1119,1,0,0,0
1867,1119,1,0,0,0
1868,1119,1,0,0,0
1869,1119,1,0,0,0
1870,1119,1,0,0,0
1871,1119,1,0,0,0
1872,1119,1,0,0,0
1873,1119,1,0,0,0
1875,1120,1,0,0,0
1876,1120,1,0,0,0
1877,1120,1,0,0,0
1877,1121,1,0,0,0
1877,1121,1,0,0,0
1878,1121,1,0,0,0
1877,1121,0,0,0,0
1877,1121,0,0,0,0
1877,1121,0,0,0,0
1877,1121,0,0,0,0
1877,1122,0,0,0,0
1878,1122,0,0,0,0
1879,1123,0,0,0,0
1878,1123,0,0,0,0
1878,1123,0,0,0,0
1877,1122,0,0,0,0
1878,1123,0,0,0,0
1878,1123,0,0,0,0
1878,1123,0,0,0,0
1877,1122,0,0,0,0
1878,1123,0,0,0,0
1878,1123,0,0,0,0
1878,1124,0,0,0,0
1878,1123,0,0,0,0
1878,1123,0,0,0,0
1878,1123,0,0,0,0
1878,1123,0,0,0,0
1878,1123,0,0,0,0
1877,1123,0,0,0,0
1877,1123,0,0,1,0
1877,1123,0,0,1,0
1877,1124,0,0,1,0
1877,1124,0,0,1,0
1877,1124,0,0,1,0
1877,1123,0,0,1,0
1877,1123,0,0,1,0
1877,1124,0,0,1,0
1877,1124,0,0,1,0
1877,1124,0,0,1,0
1877,1124,0,0,1,0
1877,1124,0,0,1,0
1878,1123,0,0,1,0
1877,1124,0,0,1,0
1877,1124,0,0,1,0
1877,1124,0,0,1,0
1877,1124,0,0,1,0
1877,1124,0,0,1,0
1877,1124,0,0,1,0
1877,1124,0,0,1,0
1877,1124,0,0,1,0
1877,1124,0,0,1,0
1877,1124,0,0,1,0
1877,1124,0,0,1,0
1877,1124,0,0,1,0
1877,1124,0,0,1,0
1876,1125,0,0,1,0
1876,1125,0,0,1,0
1876,1124,0,0,1,0
1877,1124,0,0,1,0
1876,1124,0,0,1,0
1876,1125,0,0,1,0
1876,1124,0,0,1,0
1876,1125,0,0,1,0
1876,1124,0,0,1,0
1877,1124,0,0,1,0
1877,1125,0,0,1,0
1877,1125,0,0,1,0
1877,1124,0,0,1,0
1877,1125,0,0,1,0
1877,1125,0,0,1,0
1877,1125,0,0,1,0
1877,1124,0,0,1,0
1878,1125,0,0,1,0
1878,1125,0,0,1,0
1879,1125,0,0,1,0
1879,1126,0,0,1,0
1880,1127,0,0,1,0
1880,1127,0,0,1,0
1881,1128,0,0,1,0
1882,1128,0,0,1,0
1882,1129,0,0,1,0
1883,1129,0,0,1,0
1884,1130,0,0,1,0
1885,1130,0,0,1,0
1885,1130,0,0,1,0
1885,1130,0,0,1,0
1886,1131,0,0,1,0
1886,1131,0,0,1,0
1888,1132,0,0,1,0
1888,1132,0,0,1,0
1889,1133,0,0,1,0
1890,1133,0,0,1,0
1891,1134,0,0,1,0
1892,1135,0,0,1,0
1893,1136,0,0,1,0
1894,1137,0,0,1,0
1896,1138,0,0,0,0
1897,1139,0,0,0,0
1898,1140,0,0,0,0
1899,1141,0,0,0,0
1901,1142,0,0,0,0
1903,1143,0,0,0,0
1904,1144,0,0,0,0
1905,1145,0,0,0,0
1906,1145,0,0,0,0
1907,1146,0,0,0,0
1908,1147,0,0,0,0
1910,1147,0,0,0,0
1911,1148,0,0,0,0
1913,1149,0,0,0,0
1914,1149,0,0,0,0
1915,1150,0,0,0,0
1916,1150,0,0,0,0
1917,1150,0,0,0,0
1917,1149,0,0,0,0
1918,1150,0,0,0,0
1917,1150,0,0,0,0
1917,1149,0,0,0,0
1917,1149,0,0,0,0
1919,1150,0,0,0,0
1917,1149,0,0,0,0
1918,1150,0,0,0,0
1918,1150,0,0,0,0
1919,1151,0,0,0,0
1921,1152,0,0,0,0
1922,1151,0,0,0,0
1923,1152,0,0,0,0
1923,1152,0,0,0,0
1924,1152,0,0,0,0
1924,1153,0,0,0,0
1925,1153,0,0,0,0
1926,1154,0,0,0,0
1927,1155,0,0,0,0
1928,1157,0,0,0,0
1928,1157,0,0,0,0
1929,1158,0,0,0,0
1929,1159,0,0,0,0
1930,1161,0,0,0,0
1929,1161,0,0,0,0
1930,1163,0,0,0,0
1930,1162,0,0,0,0
1930,1162,0,0,0,0
1929,1162,0,0,0,0
1930,1162,0,0,0,0
1930,1162,0,0,0,0
1929,1163,0,0,0,0
1929,1163,0,0,0,0
1929,1164,0,0,0,0
1929,1164,0,0,0,0
1929,1165,0,0,0,0
1929,1165,0,0,0,0
1928,1165,0,0,0,0
1929,1165,0,0,0,0
1928,1166,0,0,0,0
1928,1165,0,0,0,0
1928,1165,0,0,0,0
1929,1165,0,0,0,0
1928,1165,0,0,0,0
1928,1165,0,0,0,0
1928,1165,0,0,0,0
1928,1165,0,0,0,0
1928,1165,0,0,0,0
1928,1165,0,0,0,0
1928,1166,0,0,0,0
1928,1166,0,0,0,0
1928,1166,0,0,0,0
1929,1167,0,0,0,0
1928,1166,0,0,0,0
1928,1165,0,0,0,0
1927,1165,0,0,0,0
1927,1165,0,0,0,0
1928,1164,0,0,0,0
1928,1165,0,0,0,0
1927,1164,0,0,0,0
1926,1165,0,0,0,0
1926,1165,0,0,0,0
1927,1164,0,0,0,0
1927,1164,0,0,0,0
1927,1164,0,0,0,0
1927,1164,0,0,0,0
1928,1164,0,0,0,0
1927,1165,0,0,0,0
1928,1164,0,0,0,0
1928,1164,0,0,0,0
1928,1165,0,0,0,0
1927,1164,0,0,0,0
1927,1164,0,0,0,0
1927,1164,0,0,0,0
1927,1164,0,0,0,0
1927,1164,0,0,0,0
1928,1164,0,0,0,0
1928,1164,0,0,0,0
1928,1164,0,0,0,0
1928,1164,0,0,0,0
1929,1164,0,0,0,0
1929,1164,0,0,0,0
1930,1164,0,0,0,0
1930,1165,0,0,0,0
1931,1165,0,0,0,0
1932,1165,0,0,0,0
1933,1166,0,0,0,0
1934,1167,0,0,0,0
1935,1167,0,0,0,0
1936,1167,0,0,0,0
1938,1168,0,0,0,0
1939,1168,0,0,0,0
1939,1168,0,0,0,0
1941,1169,0,0,0,0
1941,1169,0,0,0,0
1942,1169,0,0,0,0
1943,1169,0,0,0,0
1942,1168,0,0,0,0
1943,1169,0,0,0,0
1943,1169,0,0,0,0
1944,1169,0,0,0,0
1944,1169,0,0,0,0
1944,1169,0,0,0,0
1945,1169,0,0,0,0
1945,1169,0,0,0,0
1946,1169,0,0,0,0
1947,1170,0,0,0,0
1947,1172,0,0,0,0
1947,1171,0,0,0,0
1947,1172,0,0,0,0
1948,1171,0,0,0,0
1948,1171,0,0,0,0
1948,1172,0,0,0,0
1948,1171,0,0,0,0
1948,1172,0,0,0,0
1948,1172,0,0,0,0
1949,1173,0,0,0,0
1950,1172,0,0,0,0
1950,1171,0,0,0,0
1952,1171,0,0,0,0
1952,1171,0,0,0,0
1954,1171,0,0,0,0
1955,1171,0,0,0,0
1957,1170,0,0,0,0
1958,1170,0,0,0,0
1960,1170,0,0,0,0
1962,1170,0,0,0,0
1964,1169,0,0,0,0
1966,1169,0,0,0,0
1968,1169,0,0,0,0
1969,1169,0,0,0,0
1970,1168,0,0,0,0
1971,1168,0,0,0,0
1972,1167,0,0,0,0
1973,1166,0,0,0,0
1974,1165,0,0,0,0
1975,1165,0,0,0,0
1976,1164,0,0,0,0
1977,1163,0,0,0,0
1978,1162,0,0,0,0
1979,1161,0,0,0,0
1980,1160,0,0,0,0
1981,1159,0,0,0,0
1982,1157,0,0,0,0
1982,1156,0,0,0,0
1983,1155,0,0,0,0
1983,1153,0,0,0,0
1984,1152,0,0,0,0
1984,1150,0,0,0,0
1984,1148,0,0,0,0
1984,1147,0,0,0,0
1984,1145,0,0,0,0
1983,1143,0,0,0,0
1983,1143,0,0,0,0
1984,1142,0,0,0,0
1983,1140,0,0,0,0
1983,1138,0,0,0,0
1983,1136,0,0,0,0
1983,1136,0,0,0,0
1983,1134,0,0,0,0
1982,1132,0,0,0,0
1982,1132,0,0,0,0
1982,1131,0,0,0,0
1981,1131,0,0,0,0
1981,1131,0,0,0,0
1981,1131,0,0,0,0
1981,1131,0,0,0,0
1981,1131,0,0,0,0
1981,1131,0,0,0,0
1981,1131,0,0,0,0
1981,1131,0,0,0,0
1980,1130,0,0,0,0
1980,1130,0,0,0,0
1979,1129,0,0,0,0
1979,1129,0,0,0,0
1979,1127,0,0,0,0
1980,1126,0,0,0,0
1980,1125,0,0,0,0
1979,1124,0,0,0,0
1979,1122,0,0,0,0
1979,1121,0,0,0,0
1978,1119,0,0,0,0
1978,1117,0,0,0,0
1977,1115,0,0,0,0
1977,1113,0,0,0,0
1977,1111,0,0,0,0
1978,1108,0,0,0,0
1978,1106,0,0,0,0
1979,1103,0,0,0,0
1980,1101,0,0,0,0
1980,1099,0,0,0,0
1981,1097,0,0,0,0
1981,1096,0,0,0,0
1980,1095,0,0,0,0
1980,1096,0,0,0,0
1980,1096,0,0,0,0
1980,1096,0,0,0,0
1979,1095,0,0,0,0
1979,1094,0,0,0,0
1978,1093,0,0,0,0
1978,1091,0,0,0,0
1978,1089,0,0,0,0
1977,1086,0,0,0,0
1976,1084,0,0,0,0
1975,1082,0,0,0,0
1973,1079,0,0,0,0
1971,1077,0,0,0,0
1970,1075,0,0,0,0
1970,1072,0,0,0,0
1970,1069,0,0,0,0
1969,1068,0,0,0,0
1970,1067,0,0,0,0
1969,1065,0,0,0,0
1969,1064,0,0,0,0
1969,1061,0,0,0,0
1969,1058,0,0,0,0
1969,1055,0,0,0,0
1970,1052,0,0,0,0
1970,1049,0,0,0,0
1970,1047,0,0,0,0
1971,1046,0,0,0,0
1971,1044,0,0,0,0
1972,1041,0,0,0,0
1972,1037,0,0,0,0
1973,1035,0,0,0,0
1974,1033,0,0,0,0
1975,1030,0,0,0,0
1976,1028,0,0,0,0
1978,1026,0,0,0,0
1979,1025,0,0,0,0
1980,1024,0,0,0,0
1982,1023,0,0,0,0
1984,1023,0,0,0,0
1985,1022,0,0,0,0
1986,1022,0,0,0,0
1988,1021,0,0,0,0
1988,1021,0,0,0,0
1989,1020,0,0,0,0
1990,1020,0,0,0,0
1990,1020,0,0,0,0
1990,1020,0,0,0,0
1990,1020,0,0,0,0
1991,1019,0,0,0,0
1991,1019,0,0,0,0
1991,1019,0,0,0,0
1991,1019,0,0,0,0
1992,1019,0,0,0,0
1992,1019,0,0,0,0
1992,1018,0,0,0,0
1993,1018,0,0,0,0
1993,1017,0,0,0,0
1994,1017,0,0,0,0
1994,1016,0,0,0,0
1995,1015,0,0,0,0
1996,1014,0,0,0,0
1997,1013,0,0,0,0
1999,1012,0,0,0,0
2000,1010,0,0,0,0
2001,1009,0,0,0,0
2002,1008,0,0,0,0
2003,1007,0,0,0,0
2004,1005,0,0,0,0
2005,1004,0,0,0,0
2006,1003,0,0,0,0
2007,1002,0,0,0,0
2007,1001,0,0,0,0
2008,1001,0,0,0,0
2008,1000,0,0,0,0
2009,1000,0,0,0,0
2009,999,0,0,0,0
2010,999,0,0,0,0
2010,999,0,0,0,0
2011,999,0,0,0,0
2011,998,0,0,0,0
2012,999,0,0,0,0
2012,999,0,0,0,0
2013,999,0,0,0,0
2014,999,0,0,0,0
2014,999,0,0,0,0
2015,1000,0,0,0,0
2016,1000,0,0,0,0
2016,1001,0,0,0,0
2017,1002,0,0,0,0
2018,1003,0,0,0,0
2019,1003,0,0,0,0
2019,1004,0,0,0,0
2020,1005,0,0,0,0
2020,1006,0,0,0,0
2021,1007,0,0,0,0
2022,1008,0,0,0,0
2022,1010,0,0,0,0
2023,1011,0,0,0,0
2023,1012,0,0,0,0
2024,1013,0,0,0,0
2025,1014,0,0,0,0
2027,1015,0,0,0,0
2029,1014,0,0,0,0
2029,1012,0,0,0,0
2029,1011,0,0,0,0
2030,1009,0,0,0,0
2030,1008,0,0,0,0
2030,1006,0,0,0,0
2031,1005,0,0,0,0
2032,1004,0,0,0,0
2032,1003,0,0,0,0
2032,1002,0,0,0,0
2034,1001,0,0,0,0
2035,1000,0,0,0,0
2035,999,0,0,0,0
2036,1000,0,0,0,0
2037,1001,0,0,0,0
2038,1002,0,0,0,0
2038,1004,0,0,0,0
2039,1005,0,0,0,0
2039,1006,0,0,0,0
2039,1007,0,0,0,0
2039,1008,0,0,0,0
2039,1009,0,0,0,0
2039,1009,0,0,0,0
2026,966,0,0,0,0
2026,966,0,0,0,0
2025,965,0,0,0,0
2024,964,0,0,0,0
2023,962,0,0,0,0
2023,961,0,0,0,0
2023,960,0,0,0,0
2022,958,0,0,0,0
2021,957,0,0,0,0
2020,955,0,0,0,0
2020,954,0,0,0,0
2019,953,0,0,0,0
2019,952,0,0,0,0
2018,950,0,0,0,0
2017,950,0,0,0,0
2018,949,0,0,0,0
2017,950,0,0,0,0
2017,950,0,0,0,0
2017,949,0,0,0,0
2017,950,0,0,0,0
2017,949,0,0,0,0
2017,950,0,0,0,0
2017,950,0,0,0,0
2017,950,0,0,0,0
2017,950,0,0,0,0
2017,950,0,0,0,0
2017,949,0,0,0,0
2018,948,0,0,0,0
2018,947,0,0,0,0
2018,946,0,0,0,0
2018,943,0,0,0,0
2017,941,0,0,0,0
2017,940,0,0,0,0
2017,938,0,0,0,0
2018,936,0,0,0,0
2019,934,0,0,0,0
2020,932,0,0,0,0
2021,930,0,0,0,0
2022,928,0,0,0,0
2023,927,0,0,0,0
2025,925,0,0,0,0
2026,923,0,0,0,0
2027,921,0,0,0,0
2028,919,0,0,0,0
2030,917,0,0,0,0
2031,915,0,0,0,0
2032,913,0,0,0,0
2033,912,0,0,0,0
2035,910,0,0,0,0
2037,911,0,0,0,0
2039,911,0,0,0,0
2041,909,0,0,0,0
2042,907,0,0,0,0
2043,904,0,0,0,0
2044,902,0,0,0,0
2044,901,0,0,0,0
2045,900,0,0,0,0
2047,898,0,0,0,0
2049,897,0,0,0,0
2050,896,0,0,0,0
2050,895,0,0,0,0
2050,895,0,0,0,0
2051,894,0,0,0,0
2051,894,0,0,0,0
2052,893,0,0,0,0
2054,892,0,0,0,0
2054,891,0,0,0,0
2055,891,0,0,0,0
2055,889,0,0,0,0
2056,888,0,0,0,0
2057,887,0,0,0,0
2058,886,0,0,0,0
2058,885,0,0,0,0
2058,885,0,0,0,0
2060,884,0,0,0,0
2060,884,0,0,0,0
2061,882,0,0,0,0
2062,881,0,0,0,0
2062,880,0,0,0,0
2064,879,0,0,0,0
2065,878,0,0,0,0
2066,878,0,0,0,0
2065,877,0,0,0,0
2066,877,0,0,0,0
2066,877,0,0,0,0
2067,876,0,0,0,0
2067,876,0,0,0,0
2067,875,0,0,0,0
2067,875,0,0,0,0
2068,875,0,0,0,0
2068,875,0,0,0,0
2068,875,0,0,0,0
2069,876,0,0,0,0
2068,875,0,0,0,0
2068,875,0,0,0,0
2068,875,0,0,0,0
2069,876,0,0,0,0
2068,875,0,0,0,0
2068,876,0,0,0,0
2067,875,0,0,0,0
2067,875,0,0,0,0
2069,875,0,0,0,0
2069,875,0,0,0,0
2068,874,0,0,0,0
2069,874,0,0,0,0
2068,874,0,0,0,0
2069,874,0,0,0,0
2069,874,1,0,0,0
2069,873,1,0,0,0
2069,874,1,0,0,0
2069,873,1,0,0,0
2070,874,1,0,0,0
2071,875,1,0,0,0
2070,874,1,0,0,0
2070,874,1,0,0,0
2071,873,1,0,0,0
2071,873,1,0,0,0
2072,874,1,0,0,0
2072,873,1,0,0,0
2073,873,1,0,0,0
2074,873,1,0,0,0
2074,874,1,0,0,0
2074,873,1,0,0,0
2074,874,1,0,0,0
2074,873,1,0,0,0
2074,873,1,0,0,0
2074,873,1,0,0,0
2073,873,1,0,0,0
2073,872,1,0,0,0
2074,872,1,0,0,0
2074,872,1,0,0,0
2076,871,1,0,0,0
2075,871,1,0,0,0
2075,871,1,0,0,0
2075,871,1,0,0,0
2076,871,1,0,0,0
2076,870,1,0,0,0
2076,871,1,0,0,0
2076,871,1,0,0,0
2077,872,1,0,0,0
2078,872,1,0,0,0
2078,872,1,0,0,0
2078,872,1,0,0,0
2078,872,1,0,0,0
2078,871,1,0,0,0
2077,871,1,0,0,0
2077,871,1,0,0,0
2077,871,1,0,0,0
2077,871,1,0,0,0
2077,870,1,0,0,0
2077,871,1,0,0,0
2077,871,1,0,0,0
2078,870,1,0,0,0
2077,871,1,0,0,0
2078,871,1,0,0,0
2079,871,1,0,0,0
2078,871,1,0,0,0
2078,871,1,0,0,0
2078,871,1,0,0,0
2079,871,1,0,0,0
2079,871,1,0,0,0
2079,872,1,0,0,0
2080,872,1,0,0,0
2081,872,1,0,0,0
2081,873,1,0,0,0
2082,873,1,0,0,0
2082,873,1,0,0,0
2083,874,1,0,0,0
2083,873,1,0,0,0
2083,874,1,0,0,0
2084,874,1,0,0,0
2084,874,1,0,0,0
2084,874,1,0,0,0
2085,874,1,0,0,0
2086,875,1,0,0,0
2086,875,1,0,0,0
2086,875,1,0,0,0
2086,875,1,0,0,0
2086,875,1,0,0,0
2087,875,1,0,0,0
2088,875,1,0,0,0
2088,875,1,0,0,0
2088,874,1,0,0,0
2087,874,1,0,0,0
2087,873,1,0,0,0
2088,873,1,0,0,0
2089,874,1,0,0,0
2089,874,1,0,0,0
2090,874,1,0,0,0
2089,873,1,0,0,0
2089,873,1,0,0,0
2089,874,1,0,0,0
2090,874,1,0,0,0
2089,874,1,0,0,0
2089,873,1,0,0,0
2090,874,1,0,0,0
2089,874,1,0,0,0
2089,875,1,0,0,0
2089,875,1,0,0,0
2090,875,1,0,0,0
2088,876,1,0,0,0
2090,875,1,0,0,0
2091,874,1,0,0,0
2091,873,1,0,0,0
2091,873,1,0,0,0
2090,874,1,0,0,0
2091,875,1,0,0,0
2090,876,1,0,0,0
2090,877,1,0,0,0
2090,877,1,0,0,0
2090,878,1,0,0,0
2090,877,1,0,0,0
2090,876,1,0,0,0
2091,874,1,0,0,0
2091,875,1,0,0,0
2091,874,1,0,0,0
2091,874,1,0,0,0
2092,874,1,0,0,0
2092,875,1,0,0,0
2092,875,1,0,0,0
2093,875,1,0,0,0
2093,875,1,0,0,0
2093,875,1,0,0,0
2093,876,1,0,0,0
2093,876,1,0,0,0
2093,876,1,0,0,0
2094,877,1,0,0,0
2093,877,1,0,0,0
2094,877,1,0,0,0
2094,877,1,0,0,0
2093,877,1,0,0,0
2094,877,1,0,0,0
2094,877,1,0,0,0
2095,877,1,0,0,0
2093,877,1,0,0,0
2093,877,1,0,0,0
2093,877,1,0,0,0
2093,877,1,0,0,0
2094,876,1,0,0,0
2093,877,1,0,0,0
2093,877,1,0,0,0
2093,876,1,0,0,0
2093,876,1,0,0,0
2093,875,1,0,0,0
2093,875,1,0,0,0
2094,875,1,0,0,0
2094,875,1,0,0,0
2094,875,1,0,0,0
2095,875,1,0,0,0
2095,875,1,0,0,0
2096,875,1,0,0,0
2096,874,1,0,0,0
2095,874,1,0,0,0
2096,874,1,0,0,0
2096,874,1,0,0,0
2095,874,1,0,0,0
2095,874,1,0,0,0
2096,873,1,0,0,0
2096,873,1,0,0,0
2096,873,1,0,0,0
2095,873,1,0,0,0
2095,872,1,0,0,0
2095,872,1,0,0,0
2095,871,1,0,0,0
2095,872,1,0,0,0
2095,872,1,0,0,0
2096,872,1,0,0,0
2096,872,1,0,0,0
2096,871,1,0,0,0
2097,871,1,0,0,0
2097,871,1,0,0,0
2096,871,1,0,0,0
2096,871,1,0,0,0
2097,871,1,0,0,0
2097,871,1,0,0,0
2097,871,1,0,0,0
2097,870,1,0,0,0
2097,870,1,0,0,0
2097,870,1,0,0,0
2097,870,1,0,0,0
2097,870,1,0,0,0
2097,869,1,0,0,0
2098,868,1,0,0,0
2099,868,1,0,0,0
2099,868,1,0,0,0
2098,868,1,0,0,0
2098,868,1,0,0,0
2098,868,1,0,0,0
2098,868,1,0,0,0
2098,867,1,0,0,0
2098,867,1,0,0,0
2098,867,1,0,0,0
2098,865,1,0,0,0
2098,865,1,0,0,0
2097,866,1,0,0,0
2096,866,1,0,0,0
2096,866,1,0,0,0
2097,866,1,0,0,0
2096,866,1,0,0,0
2096,867,1,0,0,1
2094,876,1,0,0,1
2095,877,1,0,0,1
2095,876,1,0,0,1
2095,877,1,0,0,1
2095,877,1,0,0,1
2094,877,1,0,0,1
2095,877,1,0,0,1
2095,877,1,0,0,1
2095,877,1,0,0,1
2094,876,1,0,0,1
2095,877,1,0,0,1
2095,876,1,0,0,1
2095,876,1,0,0,1
2094,876,1,0,0,1
2095,876,1,0,0,1
2095,877,1,0,0,1
2094,877,1,0,0,1
2094,877,1,0,0,1
2094,876,1,0,0,1
2094,877,1,0,0,1
2094,876,1,0,0,1
2094,876,1,0,0,1
2095,876,1,0,0,1
2095,876,1,0,0,1
2095,877,1,0,0,1
2094,877,1,0,0,1
2094,877,1,0,0,1
2095,877,1,0,0,1
2095,877,1,0,0,1
2094,877,1,0,0,1
2094,877,1,0,0,1
2095,877,1,0,0,1
2094,876,1,0,0,1
2094,876,1,0,0,1
2094,877,1,0,0,1
2095,877,1,0,0,1
2096,877,1,0,0,1
2098,877,1,0,0,1
2101,877,1,0,0,1
2101,877,1,0,0,1
2102,877,1,0,0,1
2102,876,1,0,0,1
2103,874,1,0,0,1
2103,874,1,0,0,1
2103,874,1,0,0,1
2103,874,1,0,0,1
2103,874,1,0,0,1
2103,874,1,0,0,1
2102,874,1,0,0,1
2102,874,1,0,0,1
2101,874,1,0,0,1
2101,874,1,0,0,1
2101,874,1,0,0,1
2101,874,1,0,0,1
2102,874,1,0,0,1
2102,874,1,0,0,1
2102,873,1,0,0,1
2102,873,1,0,0,1
2102,873,1,0,0,1
2103,874,1,0,0,1
2102,874,1,0,0,1
2102,874,1,0,0,1
2102,874,1,0,0,1
2102,873,1,0,0,1
2103,873,1,0,0,1
2104,873,1,0,0,1
2105,873,1,0,0,1
2107,873,1,0,0,1
2109,874,1,0,0,1
2109,874,1,0,0,1
2109,874,1,0,0,1
2111,875,1,0,0,1
2111,876,1,0,0,1
2111,875,1,0,0,1
2112,875,1,0,0,1
2111,875,1,0,0,1
2111,875,1,0,0,1
2111,875,1,0,0,1
2111,875,1,0,0,1
2111,876,1,0,0,1
2111,875,1,0,0,1
2111,875,1,0,0,1
2110,875,1,0,0,1
2111,875,1,0,0,1
2110,875,1,0,0,1
2110,875,1,0,0,1
2111,875,1,0,0,1
2111,875,1,0,0,1
2112,873,1,0,0,1
2112,872,1,0,0,1
2112,873,1,0,0,1
2112,873,1,0,0,1
2112,872,1,0,0,1
2112,872,1,0,0,1
2111,873,1,0,0,1
2111,874,1,0,0,1
2111,875,1,0,0,1
2111,875,1,0,0,1
2110,875,1,0,0,1
2110,875,1,0,0,1
2098,854,1,0,0,1
2097,854,1,0,0,1
2096,854,1,0,0,1
2096,853,1,0,0,1
2096,852,1,0,0,1
2095,852,1,0,0,1
2095,852,1,0,0,1
2095,852,1,0,0,1
2096,852,1,0,0,1
2097,853,1,0,0,1
2097,852,1,0,0,1
2096,852,1,0,0,1
2097,853,1,0,0,1
2097,854,1,0,0,1
2098,854,1,0,0,1
2098,853,1,0,0,1
2098,853,1,0,0,1
2098,853,1,0,0,1
2097,853,1,0,0,1
